group_id_1,group_id_2,n_shuseki_1,n_shuseki_2,interim_group_type_1,interim_group_type_2,centroid_distance_m,both_linkable_size,at_least_one_dense,centroid_preselect,pair_size_score_pre,evaluate_pair,evaluate_order,detailed_evaluation_selected,pair_generation_method
C10,N19,73,1,dense_candidate,small_or_isolated_candidate,453.14982200511974,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N110,73,1,dense_candidate,small_or_isolated_candidate,453.6600833938938,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N212,73,1,dense_candidate,small_or_isolated_candidate,454.6169396739565,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N307,15,1,dense_candidate,small_or_isolated_candidate,454.6293106012213,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,C13,73,32,dense_candidate,dense_candidate,454.8427091869675,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N20,15,1,dense_candidate,small_or_isolated_candidate,456.1413594050074,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N147,15,1,dense_candidate,small_or_isolated_candidate,456.6833206087968,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N136,16,1,dense_candidate,small_or_isolated_candidate,458.47071676056834,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N19,15,1,dense_candidate,small_or_isolated_candidate,461.9853343662369,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N49,16,1,dense_candidate,small_or_isolated_candidate,467.76602919416456,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C13,N294,32,1,dense_candidate,small_or_isolated_candidate,467.93145384121175,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N50,16,1,dense_candidate,small_or_isolated_candidate,468.4709482216387,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N140,20,1,dense_candidate,small_or_isolated_candidate,469.4224745086111,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N141,20,1,dense_candidate,small_or_isolated_candidate,469.6226013410067,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,C8,15,4,dense_candidate,intermediate_candidate,470.42135593672657,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N211,15,1,dense_candidate,small_or_isolated_candidate,470.8396439870884,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N296,73,1,dense_candidate,small_or_isolated_candidate,471.50025905255137,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N118,15,1,dense_candidate,small_or_isolated_candidate,471.7662886155495,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,C3,73,4,dense_candidate,intermediate_candidate,476.676469219593,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N307,20,1,dense_candidate,small_or_isolated_candidate,477.4934575294164,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,C14,20,7,dense_candidate,intermediate_candidate,480.321142608408,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N96,15,1,dense_candidate,small_or_isolated_candidate,482.32463977066794,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N150,20,1,dense_candidate,small_or_isolated_candidate,483.29213706620556,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N24,73,1,dense_candidate,small_or_isolated_candidate,484.4743529335803,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N117,15,1,dense_candidate,small_or_isolated_candidate,487.89687088792965,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N17,16,1,dense_candidate,small_or_isolated_candidate,489.97094285646,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C13,C2,32,15,dense_candidate,dense_candidate,490.3244260308815,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N18,16,1,dense_candidate,small_or_isolated_candidate,491.9297912734578,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N133,73,1,dense_candidate,small_or_isolated_candidate,496.9223990459638,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N62,16,1,dense_candidate,small_or_isolated_candidate,496.9265895123762,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C13,N48,32,1,dense_candidate,small_or_isolated_candidate,498.4600547610744,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N49,73,1,dense_candidate,small_or_isolated_candidate,499.1769955225983,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N50,73,1,dense_candidate,small_or_isolated_candidate,502.13324537947324,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N21,73,1,dense_candidate,small_or_isolated_candidate,503.3226067358967,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N211,16,1,dense_candidate,small_or_isolated_candidate,505.54298532023546,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N24,15,1,dense_candidate,small_or_isolated_candidate,510.03862626195524,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N66,16,1,dense_candidate,small_or_isolated_candidate,512.2825864657509,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C13,N135,32,1,dense_candidate,small_or_isolated_candidate,512.554379810798,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N63,16,1,dense_candidate,small_or_isolated_candidate,512.6272574224073,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N107,20,1,dense_candidate,small_or_isolated_candidate,514.103075916985,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N61,15,1,dense_candidate,small_or_isolated_candidate,514.2332906729517,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N11,16,1,dense_candidate,small_or_isolated_candidate,514.5325939386689,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N118,73,1,dense_candidate,small_or_isolated_candidate,514.899964998967,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N123,20,1,dense_candidate,small_or_isolated_candidate,514.9304639812217,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N121,20,1,dense_candidate,small_or_isolated_candidate,515.4266940129093,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N62,15,1,dense_candidate,small_or_isolated_candidate,516.2147871285462,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N112,73,1,dense_candidate,small_or_isolated_candidate,516.651980427677,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N34,16,1,dense_candidate,small_or_isolated_candidate,516.8426082628573,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,C8,20,4,dense_candidate,intermediate_candidate,516.9665790047942,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C13,N145,32,1,dense_candidate,small_or_isolated_candidate,517.5731619876921,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N122,20,1,dense_candidate,small_or_isolated_candidate,517.7761176563505,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N111,73,1,dense_candidate,small_or_isolated_candidate,517.9551911327219,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N134,15,1,dense_candidate,small_or_isolated_candidate,518.8223997044032,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N65,15,1,dense_candidate,small_or_isolated_candidate,519.9298262289731,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N21,16,1,dense_candidate,small_or_isolated_candidate,520.882310121251,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N132,73,1,dense_candidate,small_or_isolated_candidate,521.1040273863892,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N20,73,1,dense_candidate,small_or_isolated_candidate,522.9378721819905,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,C6,73,16,dense_candidate,dense_candidate,526.034875075765,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N148,15,1,dense_candidate,small_or_isolated_candidate,526.265933794783,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N20,16,1,dense_candidate,small_or_isolated_candidate,526.2724856277424,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N117,73,1,dense_candidate,small_or_isolated_candidate,526.9030130301522,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N66,15,1,dense_candidate,small_or_isolated_candidate,527.1176317293019,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N126,16,1,dense_candidate,small_or_isolated_candidate,527.9706609328705,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N63,15,1,dense_candidate,small_or_isolated_candidate,527.9730276235792,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N136,20,1,dense_candidate,small_or_isolated_candidate,528.0022976821996,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C13,N131,32,1,dense_candidate,small_or_isolated_candidate,529.8765786000953,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N110,20,1,dense_candidate,small_or_isolated_candidate,530.0454566723089,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N30,16,1,dense_candidate,small_or_isolated_candidate,530.5035788786265,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C13,N182,32,1,dense_candidate,small_or_isolated_candidate,532.998184496242,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C13,N207,32,1,dense_candidate,small_or_isolated_candidate,533.8817888678448,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N124,15,1,dense_candidate,small_or_isolated_candidate,534.8105494363884,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N10,73,1,dense_candidate,small_or_isolated_candidate,536.8601886994363,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N305,20,1,dense_candidate,small_or_isolated_candidate,536.9530450817927,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N211,73,1,dense_candidate,small_or_isolated_candidate,540.8084130075,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N61,16,1,dense_candidate,small_or_isolated_candidate,541.5474329222585,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,C12,73,10,dense_candidate,dense_candidate,544.9291410973626,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N10,15,1,dense_candidate,small_or_isolated_candidate,547.3156252516136,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N104,20,1,dense_candidate,small_or_isolated_candidate,549.1465898901978,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N128,73,1,dense_candidate,small_or_isolated_candidate,550.1316611813153,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C13,C15,32,5,dense_candidate,intermediate_candidate,550.5277674750021,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C13,N308,32,1,dense_candidate,small_or_isolated_candidate,551.0074320069256,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N127,73,1,dense_candidate,small_or_isolated_candidate,551.9096067368587,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N92,15,1,dense_candidate,small_or_isolated_candidate,552.5449361487065,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N134,73,1,dense_candidate,small_or_isolated_candidate,552.6128571091672,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N157,15,1,dense_candidate,small_or_isolated_candidate,554.2742116189175,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N129,15,1,dense_candidate,small_or_isolated_candidate,555.1215110375256,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C14,C2,7,15,intermediate_candidate,dense_candidate,556.5363249502359,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N118,16,1,dense_candidate,small_or_isolated_candidate,556.8569068719139,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N33,16,1,dense_candidate,small_or_isolated_candidate,556.9606654425475,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,C6,20,16,dense_candidate,dense_candidate,558.3879819198572,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C13,N307,32,1,dense_candidate,small_or_isolated_candidate,558.6859596336485,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N22,15,1,dense_candidate,small_or_isolated_candidate,559.4526865741719,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N292,16,1,dense_candidate,small_or_isolated_candidate,559.9972515155494,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C13,N296,32,1,dense_candidate,small_or_isolated_candidate,560.1457733195175,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N71,16,1,dense_candidate,small_or_isolated_candidate,560.6452917054619,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C12,C2,10,15,dense_candidate,dense_candidate,560.7938731312388,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C13,N120,32,1,dense_candidate,small_or_isolated_candidate,561.4882548842313,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N125,15,1,dense_candidate,small_or_isolated_candidate,561.4967382537715,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N22,73,1,dense_candidate,small_or_isolated_candidate,563.1703023574652,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N65,16,1,dense_candidate,small_or_isolated_candidate,565.9865764979824,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N95,15,1,dense_candidate,small_or_isolated_candidate,566.3313346051804,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N119,16,1,dense_candidate,small_or_isolated_candidate,567.1185189635338,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N69,16,1,dense_candidate,small_or_isolated_candidate,567.325699767003,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N132,20,1,dense_candidate,small_or_isolated_candidate,567.7737264660452,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N124,73,1,dense_candidate,small_or_isolated_candidate,568.8492074011291,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,C7,20,7,dense_candidate,intermediate_candidate,569.4922587676498,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N304,20,1,dense_candidate,small_or_isolated_candidate,570.344369600905,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N212,15,1,dense_candidate,small_or_isolated_candidate,570.452610124648,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N300,20,1,dense_candidate,small_or_isolated_candidate,570.5379692974756,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N152,15,1,dense_candidate,small_or_isolated_candidate,572.7990994648617,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C13,N114,32,1,dense_candidate,small_or_isolated_candidate,573.8380452485148,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N153,15,1,dense_candidate,small_or_isolated_candidate,575.1305740155365,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N117,16,1,dense_candidate,small_or_isolated_candidate,575.1582554739148,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N94,15,1,dense_candidate,small_or_isolated_candidate,575.9142184738247,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N305,15,1,dense_candidate,small_or_isolated_candidate,576.4798182126742,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N129,73,1,dense_candidate,small_or_isolated_candidate,576.7127168714554,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N92,20,1,dense_candidate,small_or_isolated_candidate,580.9099196886071,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N96,20,1,dense_candidate,small_or_isolated_candidate,581.1049816255455,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,C4,15,5,dense_candidate,intermediate_candidate,582.2358652846758,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C13,N113,32,1,dense_candidate,small_or_isolated_candidate,584.2003812118496,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N300,15,1,dense_candidate,small_or_isolated_candidate,586.6002711364772,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N65,73,1,dense_candidate,small_or_isolated_candidate,588.5915026795134,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N107,73,1,dense_candidate,small_or_isolated_candidate,590.3736616704757,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N125,73,1,dense_candidate,small_or_isolated_candidate,591.1618795847894,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N61,73,1,dense_candidate,small_or_isolated_candidate,592.8082732620545,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N304,15,1,dense_candidate,small_or_isolated_candidate,598.8947232449245,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N131,73,1,dense_candidate,small_or_isolated_candidate,598.9477159336309,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,C4,73,5,dense_candidate,intermediate_candidate,599.656720375025,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C13,N111,32,1,dense_candidate,small_or_isolated_candidate,600.5457653605752,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C13,N112,32,1,dense_candidate,small_or_isolated_candidate,601.9325726681642,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N93,20,1,dense_candidate,small_or_isolated_candidate,603.1430305722955,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,C7,73,7,dense_candidate,intermediate_candidate,604.463027476311,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N146,20,1,dense_candidate,small_or_isolated_candidate,605.9154097588654,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N134,16,1,dense_candidate,small_or_isolated_candidate,606.2593723582476,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C13,N110,32,1,dense_candidate,small_or_isolated_candidate,606.546247171396,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N95,20,1,dense_candidate,small_or_isolated_candidate,607.6563576754489,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N94,20,1,dense_candidate,small_or_isolated_candidate,609.7010373208967,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N62,73,1,dense_candidate,small_or_isolated_candidate,615.1527240885681,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N144,16,1,dense_candidate,small_or_isolated_candidate,617.330340407856,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N124,16,1,dense_candidate,small_or_isolated_candidate,617.5402574702197,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N133,15,1,dense_candidate,small_or_isolated_candidate,617.9139342711783,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C13,C16,32,4,dense_candidate,intermediate_candidate,618.2198171333406,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N112,20,1,dense_candidate,small_or_isolated_candidate,618.5963887362949,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N93,15,1,dense_candidate,small_or_isolated_candidate,620.8432723837227,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N111,20,1,dense_candidate,small_or_isolated_candidate,621.4277681965498,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N142,20,1,dense_candidate,small_or_isolated_candidate,621.5329283161752,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N66,73,1,dense_candidate,small_or_isolated_candidate,622.7670892108055,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C16,C2,4,15,intermediate_candidate,dense_candidate,623.6384532157568,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N63,73,1,dense_candidate,small_or_isolated_candidate,623.7281169719031,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C13,N151,32,1,dense_candidate,small_or_isolated_candidate,624.5223756269721,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N104,73,1,dense_candidate,small_or_isolated_candidate,625.1470008528039,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C13,N206,32,1,dense_candidate,small_or_isolated_candidate,626.8692144411615,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,C9,73,4,dense_candidate,intermediate_candidate,629.5063840112712,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N143,16,1,dense_candidate,small_or_isolated_candidate,634.1818714036954,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,C8,73,4,dense_candidate,intermediate_candidate,635.7124197732961,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N149,16,1,dense_candidate,small_or_isolated_candidate,638.4719333928986,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C13,N69,32,1,dense_candidate,small_or_isolated_candidate,640.3831797489523,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N125,16,1,dense_candidate,small_or_isolated_candidate,645.2366548667632,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N292,20,1,dense_candidate,small_or_isolated_candidate,645.3858360741015,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N146,16,1,dense_candidate,small_or_isolated_candidate,646.4017876325304,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,C16,20,4,dense_candidate,intermediate_candidate,646.5923417102217,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N296,15,1,dense_candidate,small_or_isolated_candidate,647.431299372414,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N149,20,1,dense_candidate,small_or_isolated_candidate,650.1753042767917,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N19,16,1,dense_candidate,small_or_isolated_candidate,650.2904729371493,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C13,N300,32,1,dense_candidate,small_or_isolated_candidate,651.9113101149326,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N129,16,1,dense_candidate,small_or_isolated_candidate,654.2582642375538,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N141,16,1,dense_candidate,small_or_isolated_candidate,655.3471018662132,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N96,73,1,dense_candidate,small_or_isolated_candidate,656.8653051197203,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N140,16,1,dense_candidate,small_or_isolated_candidate,659.0853164462777,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,C5,15,5,dense_candidate,intermediate_candidate,660.6567406202391,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,C5,20,5,dense_candidate,intermediate_candidate,661.10109688363,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N128,20,1,dense_candidate,small_or_isolated_candidate,661.4059390819967,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N127,20,1,dense_candidate,small_or_isolated_candidate,661.7184967721887,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,N113,73,1,dense_candidate,small_or_isolated_candidate,672.3243132443386,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C13,N304,32,1,dense_candidate,small_or_isolated_candidate,673.2687930182594,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C11,C13,9,32,dense_candidate,dense_candidate,675.3842445347954,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C13,N305,32,1,dense_candidate,small_or_isolated_candidate,675.8680276889739,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C15,C6,5,16,intermediate_candidate,dense_candidate,677.0809358316168,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N144,20,1,dense_candidate,small_or_isolated_candidate,681.7368973865766,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N32,16,1,dense_candidate,small_or_isolated_candidate,682.2294753657092,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N132,15,1,dense_candidate,small_or_isolated_candidate,686.9232039182044,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C13,C6,32,16,dense_candidate,dense_candidate,688.4014741169251,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,N294,16,1,dense_candidate,small_or_isolated_candidate,689.4897685320298,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N143,20,1,dense_candidate,small_or_isolated_candidate,691.4734221133147,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
