group_id_1,group_id_2,n_dwellings_1,n_dwellings_2,interim_group_type_1,interim_group_type_2,centroid_distance_m,both_linkable_size,at_least_one_dense,centroid_preselect,pair_size_score_pre,evaluate_pair,evaluate_order,detailed_evaluation_selected,pair_generation_method
N296,N331,1,1,small_or_isolated_candidate,small_or_isolated_candidate,541.5451154884657,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N241,N268,1,1,small_or_isolated_candidate,small_or_isolated_candidate,541.5826419301825,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N243,N252,1,1,small_or_isolated_candidate,small_or_isolated_candidate,541.8292133863891,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N294,N80,1,1,small_or_isolated_candidate,small_or_isolated_candidate,541.8929505609915,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N295,N81,1,1,small_or_isolated_candidate,small_or_isolated_candidate,541.8937512585999,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N257,N81,1,1,small_or_isolated_candidate,small_or_isolated_candidate,542.4217876368493,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N288,N80,1,1,small_or_isolated_candidate,small_or_isolated_candidate,542.5622524570248,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N302,N349,1,1,small_or_isolated_candidate,small_or_isolated_candidate,542.7405406659926,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N246,N84,1,1,small_or_isolated_candidate,small_or_isolated_candidate,542.8321638654955,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N303,N88,1,1,small_or_isolated_candidate,small_or_isolated_candidate,542.8497273094071,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N295,N82,1,1,small_or_isolated_candidate,small_or_isolated_candidate,542.8646676790281,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N21,N286,1,1,small_or_isolated_candidate,small_or_isolated_candidate,543.1596106920636,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N331,N347,1,1,small_or_isolated_candidate,small_or_isolated_candidate,543.6852267735038,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N351,N83,1,1,small_or_isolated_candidate,small_or_isolated_candidate,543.8152867666265,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N253,N86,1,1,small_or_isolated_candidate,small_or_isolated_candidate,543.890684565752,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N243,N351,1,1,small_or_isolated_candidate,small_or_isolated_candidate,543.8949862638001,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N100,N262,1,1,small_or_isolated_candidate,small_or_isolated_candidate,543.9006040775052,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N100,N282,1,1,small_or_isolated_candidate,small_or_isolated_candidate,543.9903302969606,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N253,N87,1,1,small_or_isolated_candidate,small_or_isolated_candidate,544.0976699938332,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N258,N29,1,1,small_or_isolated_candidate,small_or_isolated_candidate,544.1106203628556,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N302,N88,1,1,small_or_isolated_candidate,small_or_isolated_candidate,544.1433028721364,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N293,N89,1,1,small_or_isolated_candidate,small_or_isolated_candidate,544.3503893075383,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N232,N324,1,1,small_or_isolated_candidate,small_or_isolated_candidate,544.7156271881927,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N257,N302,1,1,small_or_isolated_candidate,small_or_isolated_candidate,544.9043772568883,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N126,N350,1,1,small_or_isolated_candidate,small_or_isolated_candidate,545.2159960197838,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N21,N255,1,1,small_or_isolated_candidate,small_or_isolated_candidate,545.2637777545315,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N173,N252,1,1,small_or_isolated_candidate,small_or_isolated_candidate,545.2679354125293,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N121,N323,1,1,small_or_isolated_candidate,small_or_isolated_candidate,545.3506487550461,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N241,N267,1,1,small_or_isolated_candidate,small_or_isolated_candidate,545.3909793125096,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N200,N251,1,1,small_or_isolated_candidate,small_or_isolated_candidate,545.4588573526488,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N297,N350,1,1,small_or_isolated_candidate,small_or_isolated_candidate,545.5819571990686,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N257,N303,1,1,small_or_isolated_candidate,small_or_isolated_candidate,545.645788772359,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N226,N248,1,1,small_or_isolated_candidate,small_or_isolated_candidate,545.7633019986469,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N261,N88,1,1,small_or_isolated_candidate,small_or_isolated_candidate,545.8115603428287,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N241,N261,1,1,small_or_isolated_candidate,small_or_isolated_candidate,545.921462146393,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N254,N86,1,1,small_or_isolated_candidate,small_or_isolated_candidate,545.9929087184703,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N200,N252,1,1,small_or_isolated_candidate,small_or_isolated_candidate,546.0863078280673,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N246,N88,1,1,small_or_isolated_candidate,small_or_isolated_candidate,546.0902906227467,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N254,N87,1,1,small_or_isolated_candidate,small_or_isolated_candidate,546.0937631109068,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N295,N83,1,1,small_or_isolated_candidate,small_or_isolated_candidate,546.1056822700308,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N332,N336,1,1,small_or_isolated_candidate,small_or_isolated_candidate,546.1165718083117,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N351,N84,1,1,small_or_isolated_candidate,small_or_isolated_candidate,546.2040151381606,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N224,N248,1,1,small_or_isolated_candidate,small_or_isolated_candidate,546.5403542255432,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N223,N321,1,1,small_or_isolated_candidate,small_or_isolated_candidate,546.7944832514889,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N103,N319,1,1,small_or_isolated_candidate,small_or_isolated_candidate,546.8982380946441,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N121,N247,1,1,small_or_isolated_candidate,small_or_isolated_candidate,546.906605177075,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N257,N86,1,1,small_or_isolated_candidate,small_or_isolated_candidate,547.0464440552215,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N257,N87,1,1,small_or_isolated_candidate,small_or_isolated_candidate,547.1092518158276,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N295,N316,1,1,small_or_isolated_candidate,small_or_isolated_candidate,547.1406311000054,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N200,N245,1,1,small_or_isolated_candidate,small_or_isolated_candidate,547.401707498799,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N351,N82,1,1,small_or_isolated_candidate,small_or_isolated_candidate,547.7173584752527,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N200,N261,1,1,small_or_isolated_candidate,small_or_isolated_candidate,547.8716881247273,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N255,N302,1,1,small_or_isolated_candidate,small_or_isolated_candidate,548.0493887146713,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N243,N251,1,1,small_or_isolated_candidate,small_or_isolated_candidate,548.165710918136,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N304,N325,1,1,small_or_isolated_candidate,small_or_isolated_candidate,548.2295248693522,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N258,N80,1,1,small_or_isolated_candidate,small_or_isolated_candidate,548.4240801156735,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N305,N339,1,1,small_or_isolated_candidate,small_or_isolated_candidate,548.4474176379931,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N255,N303,1,1,small_or_isolated_candidate,small_or_isolated_candidate,548.5273637932205,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N243,N254,1,1,small_or_isolated_candidate,small_or_isolated_candidate,548.9026996389275,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N351,N81,1,1,small_or_isolated_candidate,small_or_isolated_candidate,548.9585295717154,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N232,N249,1,1,small_or_isolated_candidate,small_or_isolated_candidate,548.9603586413866,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N314,N349,1,1,small_or_isolated_candidate,small_or_isolated_candidate,549.01769625245,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N223,N248,1,1,small_or_isolated_candidate,small_or_isolated_candidate,549.0367428437092,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N253,N29,1,1,small_or_isolated_candidate,small_or_isolated_candidate,549.1263999787371,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N270,N29,1,1,small_or_isolated_candidate,small_or_isolated_candidate,549.2515155900836,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N286,N79,1,1,small_or_isolated_candidate,small_or_isolated_candidate,549.2846567393187,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N224,N321,1,1,small_or_isolated_candidate,small_or_isolated_candidate,549.306174442938,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N120,N295,1,1,small_or_isolated_candidate,small_or_isolated_candidate,549.4022206204006,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N303,N81,1,1,small_or_isolated_candidate,small_or_isolated_candidate,549.4330430679285,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N241,N269,1,1,small_or_isolated_candidate,small_or_isolated_candidate,549.65037197291,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N295,N84,1,1,small_or_isolated_candidate,small_or_isolated_candidate,549.7003994390918,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N246,N82,1,1,small_or_isolated_candidate,small_or_isolated_candidate,549.8602420409804,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N261,N83,1,1,small_or_isolated_candidate,small_or_isolated_candidate,549.8849840718833,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N269,N89,1,1,small_or_isolated_candidate,small_or_isolated_candidate,550.006962145318,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N226,N321,1,1,small_or_isolated_candidate,small_or_isolated_candidate,550.0678914529075,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N243,N340,1,1,small_or_isolated_candidate,small_or_isolated_candidate,550.1278549653418,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N173,N251,1,1,small_or_isolated_candidate,small_or_isolated_candidate,550.1975122612779,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N315,N325,1,1,small_or_isolated_candidate,small_or_isolated_candidate,550.443311981608,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N207,N247,1,1,small_or_isolated_candidate,small_or_isolated_candidate,550.6606756226564,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N302,N81,1,1,small_or_isolated_candidate,small_or_isolated_candidate,550.7415483372313,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N255,N79,1,1,small_or_isolated_candidate,small_or_isolated_candidate,550.852479937737,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N154,N350,1,1,small_or_isolated_candidate,small_or_isolated_candidate,550.8851666032923,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N239,N325,1,1,small_or_isolated_candidate,small_or_isolated_candidate,551.2993427839593,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N331,N336,1,1,small_or_isolated_candidate,small_or_isolated_candidate,551.3112549326502,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N173,N248,1,1,small_or_isolated_candidate,small_or_isolated_candidate,551.5837476244927,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N350,N353,1,1,small_or_isolated_candidate,small_or_isolated_candidate,551.5856647797052,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N254,N302,1,1,small_or_isolated_candidate,small_or_isolated_candidate,551.6178124629934,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N248,N83,1,1,small_or_isolated_candidate,small_or_isolated_candidate,551.8145410784326,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N173,N247,1,1,small_or_isolated_candidate,small_or_isolated_candidate,551.9679358241041,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N119,N295,1,1,small_or_isolated_candidate,small_or_isolated_candidate,552.2854312633783,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N244,N88,1,1,small_or_isolated_candidate,small_or_isolated_candidate,552.285602004947,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N230,N353,1,1,small_or_isolated_candidate,small_or_isolated_candidate,552.2926061116434,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N254,N303,1,1,small_or_isolated_candidate,small_or_isolated_candidate,552.3391467346116,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N246,N81,1,1,small_or_isolated_candidate,small_or_isolated_candidate,552.4784563393997,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N261,N84,1,1,small_or_isolated_candidate,small_or_isolated_candidate,552.4978707191032,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N261,N82,1,1,small_or_isolated_candidate,small_or_isolated_candidate,552.654114820752,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N324,N336,1,1,small_or_isolated_candidate,small_or_isolated_candidate,552.8657459495757,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N253,N80,1,1,small_or_isolated_candidate,small_or_isolated_candidate,553.0266155857701,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N248,N84,1,1,small_or_isolated_candidate,small_or_isolated_candidate,553.1737824341493,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N244,N83,1,1,small_or_isolated_candidate,small_or_isolated_candidate,553.2984515160067,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N282,N302,1,1,small_or_isolated_candidate,small_or_isolated_candidate,553.4565039292997,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N261,N81,1,1,small_or_isolated_candidate,small_or_isolated_candidate,553.5448271005805,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N303,N82,1,1,small_or_isolated_candidate,small_or_isolated_candidate,553.5875267851073,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N267,N89,1,1,small_or_isolated_candidate,small_or_isolated_candidate,553.7782610651926,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N296,N349,1,1,small_or_isolated_candidate,small_or_isolated_candidate,553.8143020856247,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N319,N332,1,1,small_or_isolated_candidate,small_or_isolated_candidate,553.8488060848134,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N206,N247,1,1,small_or_isolated_candidate,small_or_isolated_candidate,553.9033458722896,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N282,N303,1,1,small_or_isolated_candidate,small_or_isolated_candidate,553.9772147162951,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N351,N86,1,1,small_or_isolated_candidate,small_or_isolated_candidate,554.0787474792755,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N173,N245,1,1,small_or_isolated_candidate,small_or_isolated_candidate,554.1721392174626,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N351,N87,1,1,small_or_isolated_candidate,small_or_isolated_candidate,554.1751426848884,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N268,N89,1,1,small_or_isolated_candidate,small_or_isolated_candidate,554.3499006241833,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N254,N80,1,1,small_or_isolated_candidate,small_or_isolated_candidate,554.7860962685805,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N155,N350,1,1,small_or_isolated_candidate,small_or_isolated_candidate,554.868929884929,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N302,N82,1,1,small_or_isolated_candidate,small_or_isolated_candidate,554.8848636199793,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N302,N351,1,1,small_or_isolated_candidate,small_or_isolated_candidate,555.2269586415855,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N294,N89,1,1,small_or_isolated_candidate,small_or_isolated_candidate,555.2737450665063,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N154,N324,1,1,small_or_isolated_candidate,small_or_isolated_candidate,555.3702622076346,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N244,N84,1,1,small_or_isolated_candidate,small_or_isolated_candidate,555.4949656653042,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N240,N323,1,1,small_or_isolated_candidate,small_or_isolated_candidate,555.5322258176577,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N257,N80,1,1,small_or_isolated_candidate,small_or_isolated_candidate,555.7127292129051,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N288,N89,1,1,small_or_isolated_candidate,small_or_isolated_candidate,555.9724380792626,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N303,N351,1,1,small_or_isolated_candidate,small_or_isolated_candidate,555.9741595045992,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N241,N340,1,1,small_or_isolated_candidate,small_or_isolated_candidate,556.0785352649251,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N295,N89,1,1,small_or_isolated_candidate,small_or_isolated_candidate,556.1309965661266,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N248,N88,1,1,small_or_isolated_candidate,small_or_isolated_candidate,556.4114405907729,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N261,N87,1,1,small_or_isolated_candidate,small_or_isolated_candidate,556.4233583712432,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N261,N86,1,1,small_or_isolated_candidate,small_or_isolated_candidate,556.4796475951722,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N305,N350,1,1,small_or_isolated_candidate,small_or_isolated_candidate,556.5445789571754,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N242,N268,1,1,small_or_isolated_candidate,small_or_isolated_candidate,556.9841136681844,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N320,N321,1,1,small_or_isolated_candidate,small_or_isolated_candidate,557.4389607529756,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N317,N332,1,1,small_or_isolated_candidate,small_or_isolated_candidate,557.5892494085244,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N242,N340,1,1,small_or_isolated_candidate,small_or_isolated_candidate,557.5935333209145,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N243,N245,1,1,small_or_isolated_candidate,small_or_isolated_candidate,557.8023642625685,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N156,N350,1,1,small_or_isolated_candidate,small_or_isolated_candidate,557.8107709932442,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N21,N282,1,1,small_or_isolated_candidate,small_or_isolated_candidate,558.0287438482197,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N244,N82,1,1,small_or_isolated_candidate,small_or_isolated_candidate,558.1133465873737,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N332,N346,1,1,small_or_isolated_candidate,small_or_isolated_candidate,558.5506432018775,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N126,N286,1,1,small_or_isolated_candidate,small_or_isolated_candidate,558.6647444177593,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N303,N348,1,1,small_or_isolated_candidate,small_or_isolated_candidate,559.1717385348672,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N332,N353,1,1,small_or_isolated_candidate,small_or_isolated_candidate,559.2058994670463,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N302,N348,1,1,small_or_isolated_candidate,small_or_isolated_candidate,559.2943345016857,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N252,N88,1,1,small_or_isolated_candidate,small_or_isolated_candidate,559.3273078140024,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N244,N81,1,1,small_or_isolated_candidate,small_or_isolated_candidate,559.6335165121145,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N230,N332,1,1,small_or_isolated_candidate,small_or_isolated_candidate,559.6713292699357,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N200,N244,1,1,small_or_isolated_candidate,small_or_isolated_candidate,559.8591749085008,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N325,N349,1,1,small_or_isolated_candidate,small_or_isolated_candidate,559.9348636109536,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N239,N339,1,1,small_or_isolated_candidate,small_or_isolated_candidate,560.0406363721091,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N248,N82,1,1,small_or_isolated_candidate,small_or_isolated_candidate,560.1916856181351,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N324,N346,1,1,small_or_isolated_candidate,small_or_isolated_candidate,560.2353755553924,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N200,N351,1,1,small_or_isolated_candidate,small_or_isolated_candidate,560.3268848395503,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N155,N324,1,1,small_or_isolated_candidate,small_or_isolated_candidate,560.6892853337863,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N242,N267,1,1,small_or_isolated_candidate,small_or_isolated_candidate,560.8137514723463,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N254,N29,1,1,small_or_isolated_candidate,small_or_isolated_candidate,560.9222534423157,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
